"pers_id","id_no_storting","last_name","first_name","gender","birth_date","death_date","n_periods","periods_served","first_period","last_period","n_parties","parties_id","parties_name","ever_substitute","county_id","county_name","wikidata_id","wikipedia_no","wikipedia_en"
"NO_Eskeland_Liv-Kari_1965","LIE","Eskeland","Liv Kari","f","21may1965",NA,5,"2009-2013; 2013-2017; 2017-2021; 2021-2025; 2025-2029","2009-2013","2025-2029",1,"H","Høyre",TRUE,"Ho","Hordaland","Q11175599","Liv_Kari_Eskeland","Liv_Kari_Eskeland"
"NO_Gustavsen_Liv_1967","LIG","Gustavsen","Liv","f","13mar1967",NA,3,"2017-2021; 2021-2025; 2025-2029","2017-2021","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Ak","Akershus","Q47481643","Liv_Thon_Gustavsen","Liv_Gustavsen"
"NO_Holand_Lisbeth_1946","LIH","Holand","Lisbeth","f","20jan1946",NA,4,"1985-89; 1989-93; 1993-97; 1997-2001","1985-89","1997-2001",1,"SV","Sosialistisk Venstreparti",TRUE,"No","Nordland","Q1777084","Lisbeth_Holand","Lisbeth_Holand"
"NO_Herlofsen_Lillian-Karin-Raad_1939","LIHE","Herlofsen","Lillian Karin Råd","f","11apr1939","09dec2024",2,"1981-85; 1985-89","1981-85","1985-89",1,"H","Høyre",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Hoeeg_Liv_1921","LIHG","Høeg","Liv","f","11dec1921","06mar2015",2,"1954-57; 1969-73","1954-57","1969-73",1,"H","Høyre",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Holm_Lindberg_1913","LIHO","Holm","Lindberg","m","09apr1913","02jul2005",1,"1961-65","1961-65","1961-65",1,"A","Arbeiderpartiet",TRUE,"Tr","Troms",NA,NA,NA
"NO_Khalayli_Linda_1985","LIK","Khalayli","Linda","f","30aug1985",NA,1,"2005-2009","2005-2009","2005-2009",1,"SV","Sosialistisk Venstreparti",TRUE,"Bu","Buskerud",NA,NA,NA
"NO_Leirstein_Liv_1939","LIL","Leirstein","Liv","f","06mar1939",NA,1,"1989-93","1989-93","1989-93",1,"FrP","Fremskrittspartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Hansen_Lillian_1957","LILH","Hansen","Lillian","f","17may1957",NA,2,"2005-2009; 2009-2013","2005-2009","2009-2013",1,"A","Arbeiderpartiet",TRUE,"No","Nordland","Q3434741","Lillian_Hansen","Lillian_Hansen"
"NO_Merkesdal_Linda-Monsen_1973","LIM","Merkesdal","Linda Monsen","f","12apr1973",NA,3,"2017-2021; 2021-2025; 2025-2029","2017-2021","2025-2029",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q108613647","Linda_Monsen_Merkesdal","Linda_Monsen_Merkesdal"
"NO_Malmin_Liv-Bjoerg_1935","LIMA","Malmin","Liv Bjørg","f","03aug1935","09apr2015",2,"1969-73; 1973-77","1969-73","1973-77",1,"A","Arbeiderpartiet",TRUE,"Op","Oppland",NA,NA,NA
"NO_Andersen_Linn-Elisabeth-Rokke_1981","LINAND","Andersen","Linn Elisabeth Rokke","f","25jun1981",NA,1,"2025-2029","2025-2029","2025-2029",1,"R","Rødt",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Bringsli_Lina_1989","LINB","Bringsli","Lina","f","26oct1989",NA,1,"2013-2017","2013-2017","2013-2017",1,"KrF","Kristelig Folkeparti",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Flaatten_Line-Therese_1980","LINEFL","Flåtten","Line Therese","f","29sep1980",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Hauglund_Lin-Katrine_1971","LINH","Hauglund","Lin Katrine","f","01apr1971",NA,1,"1993-97","1993-97","1993-97",1,"RV","Rød Valgallianse",TRUE,"Os","Oslo",NA,NA,NA
"NO_Haugen_Line-Marlene_1993","LINHAU","Haugen","Line Marlene","f","03mar1993",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",FALSE,"Te","Telemark","Q135970056","Line_Marlene_Haugen","Line_Marlene_Haugen"
"NO_Holen_Linnea-Lie_2001","LINHOL","Holen","Linnea Lie","f","19sep2001",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"Op","Oppland",NA,NA,NA
"NO_Jondahl_Linda-Haugland_1967","LINJON","Jondahl","Linda Haugland","f","30may1967",NA,1,"2021-2025","2021-2025","2021-2025",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Karlsvik_Line_1978","LINKAR","Karlsvik","Line","f","29jun1978",NA,1,"2021-2025","2021-2025","2021-2025",1,"SV","Sosialistisk Venstreparti",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Lillemo_Linn-Tonje-Jakobsen_1976","LINLIL","Lillemo","Linn Tonje Jakobsen","f","11nov1976",NA,1,"2025-2029","2025-2029","2025-2029",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Spiten_Line_1981","LINSPI","Spiten","Line","f","21apr1981",NA,1,"2021-2025","2021-2025","2021-2025",1,"H","Høyre",TRUE,"Bu","Buskerud","Q123118591","Line_Spiten","NA"
"NO_Strandbraaten_Lina-Gundersen_1995","LINSTR","Strandbråten","Lina Gundersen","f","05aug1995",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"Bu","Buskerud",NA,NA,NA
"NO_Torp_Line_1972","LINT","Torp","Line","f","27may1972",NA,1,"1993-97","1993-97","1993-97",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark",NA,NA,NA
"NO_Rugtvedt_Lisbet_1967","LIR","Rugtvedt","Lisbet","f","03jul1967",NA,2,"1989-93; 1997-2001","1989-93","1997-2001",1,"SV","Sosialistisk Venstreparti",TRUE,"Os","Oslo","Q6558573","Lisbet_Rugtvedt","Lisbet_Rugtvedt"
"NO_Saele_Lise-May_1997","LIS","Sæle","Lise-May","f","31aug1997",NA,3,"2017-2021; 2021-2025; 2025-2029","2017-2021","2025-2029",1,"H","Høyre",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Alvestad_Lisa_1986","LISALV","Alvestad","Lisa","f","27dec1986",NA,1,"2025-2029","2025-2029","2025-2029",1,"Sp","Senterpartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Borgen_Lise_1970","LISB","Borgen","Lise","f","20aug1970",NA,1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Gundeid_Lisbeth_1948","LISG","Gundeid","Lisbeth","f","24dec1948",NA,1,"1993-97","1993-97","1993-97",1,"H","Høyre",TRUE,"Os","Oslo",NA,NA,NA
"NO_Skrede_Liv_1948","LISK","Skrede","Liv","f","09jul1948",NA,1,"1989-93","1989-93","1989-93",1,"FrP","Fremskrittspartiet",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Klungland_Lisa-Marie-Ness_1994","LISKLU","Klungland","Lisa Marie Ness","f","07jan1994",NA,2,"2021-2025; 2025-2029","2021-2025","2025-2029",1,"Sp","Senterpartiet",TRUE,"Ro","Rogaland","Q108603254","Lisa_Marie_Ness_Klungland","Lisa_Marie_Ness_Klungland"
"NO_Presteng_Lise-Marie_2006","LISPRE","Presteng","Lise Marie","f","30jan2006",NA,1,"2025-2029","2025-2029","2025-2029",1,"R","Rødt",TRUE,"No","Nordland",NA,NA,NA
"NO_Selnes_Lise_1976","LISSEL","Selnes","Lise","f","11nov1976",NA,2,"2021-2025; 2025-2029","2021-2025","2025-2029",1,"A","Arbeiderpartiet",FALSE,"He","Hedmark","Q11984209","Lise_Selnes","Lise_Selnes"
"NO_Teistung_Lisbeth_1939","LIST","Teistung","Lisbeth","f","27jan1939",NA,1,"1993-97","1993-97","1993-97",1,"H","Høyre",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Stubberud_Liv_1930","LISU","Stubberud","Liv","f","29may1930","16sep1997",5,"1965-69; 1969-73; 1973-77; 1977-81; 1981-85","1965-69","1981-85",1,"A","Arbeiderpartiet",TRUE,"Øs","Østfold","Q6654182","Liv_Stubberud","Liv_Stubberud"
"NO_Tomter_Liv_1901","LITM","Tomter","Liv","f","27aug1901","13nov1978",5,"1945-49; 1950-53; 1954-57; 1958-61; 1961-65","1945-49","1961-65",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus","Q6654187","Liv_Tomter","Liv_Tomter"
"NO_Tokle_Liv-Marit_1942","LITO","Tokle","Liv Marit","f","01feb1942","19jun1993",2,"1985-89; 1989-93","1985-89","1989-93",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q109639770","NA","Liv_Marit_Tokle"
"NO_Verdal_Linda_1966","LIV","Verdal","Linda","f","14jan1966",NA,2,"2009-2013; 2013-2017","2009-2013","2013-2017",1,"A","Arbeiderpartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Hov_Liv_1922","LIVH","Hov","Liv","f","30nov1922","27mar2021",1,"1969-73","1969-73","1969-73",1,"Sp","Senterpartiet",TRUE,"Op","Oppland",NA,NA,NA
"NO_Ingebrigtsen_Liv_1943","LIVI","Ingebrigtsen","Liv","f","08jan1943",NA,1,"1993-97","1993-97","1993-97",1,"A","Arbeiderpartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Vikse_Lisbeth-vonErpecom_1947","LIVK","Vikse","Lisbeth Von Erpecom","f","28mar1947",NA,2,"1989-93; 2013-2017","1989-93","2013-2017",1,"H","Høyre",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Stapnes_Liv_1936","LIVS","Stapnes","Liv","f","20nov1936",NA,1,"1981-85","1981-85","1981-85",1,"KrF","Kristelig Folkeparti",TRUE,"AA","Aust-Agder",NA,NA,NA
"NO_Veggeland_Livar_1984","LIVV","Veggeland","Livar","m","14mar1984",NA,1,"2013-2017","2013-2017","2013-2017",1,"KrF","Kristelig Folkeparti",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Hodne_Ludvig-Johan_1897","LJH","Hodne","Ludvig Johan","m","20jan1897","22may1967",2,"1954-57; 1958-61","1954-57","1958-61",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Valstrand_Liv_1949","LJV","Valstrand","Liv","f","09oct1949",NA,1,"1989-93","1989-93","1989-93",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo",NA,NA,NA
"NO_Kaland_Laila_1939","LK","Kaland","Laila","f","08jan1939","30dec2007",5,"1981-85; 1985-89; 1989-93; 1993-97; 1997-2001","1981-85","1997-2001",1,"A","Arbeiderpartiet",TRUE,"MR","Møre og Romsdal","Q433456","Laila_Kaland","Laila_Kaland"
"NO_Duffy_Linda-Karlsen_1976","LKA","Duffy","Linda Karlsen","f","04jul1976",NA,1,"2009-2013","2009-2013","2009-2013",1,"A","Arbeiderpartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Dale_Lill-Karin_1970","LKD","Dale","Lill Karin","f","05oct1970",NA,1,"2001-2005","2001-2005","2001-2005",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Endresen_Lasse-Kinden_1989","LKE","Endresen","Lasse Kinden","m","18dec1989",NA,1,"2009-2013","2009-2013","2009-2013",1,"SV","Sosialistisk Venstreparti",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Espnes_Ludvik-K_1928","LKES","Espnes","Ludvik K.","m","06jul1928",NA,1,"1977-81","1977-81","1977-81",1,"Sp","Senterpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Oppegaard_Kristian-Hiorth_1898","LKHO","Oppegaard","Kristian Hiorth","m","20jul1898","01jun1979",1,"1958-61","1958-61","1958-61",1,"H","Høyre",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Kierulf_Lavrans_1983","LKI","Kierulf","Lavrans","m","21oct1983",NA,3,"2013-2017; 2021-2025; 2025-2029","2013-2017","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Bu","Buskerud","Q90968012","Lavrans_Kierulf","NA"
"NO_Larsen_Leif-Arne_1965","LL","Larsen","Leif Arne","m","23sep1965",NA,1,"1997-2001","1997-2001","1997-2001",1,"FrP","Fremskrittspartiet",TRUE,"Tr","Troms",NA,NA,NA
"NO_Laupsa_Linn_1977","LLA","Laupsa","Linn","f","13aug1977",NA,2,"2001-2005; 2005-2009","2001-2005","2005-2009",1,"SV","Sosialistisk Venstreparti",TRUE,"Øs","Østfold","Q6554521","NA","Linn_Laupsa"
"NO_Lehre_Lasse_1988","LLE","Lehre","Lasse","m","06jul1988",NA,3,"2013-2017; 2017-2021; 2021-2025","2013-2017","2021-2025",1,"H","Høyre",TRUE,"Ak","Akershus","Q11983411","Lasse_Lehre","Lasse_Lehre"
"NO_Loeberg_Liv_1949","LLO","Løberg","Liv","f","28may1949",NA,2,"2001-2005; 2009-2013","2001-2005","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"Ak","Akershus","Q3429581","Liv_Løberg","Liv_Løberg"
"NO_Lund_Leif_1942","LLU","Lund","Leif","m","24sep1942","30may2004",3,"1993-97; 1997-2001; 2001-2005","1993-97","2001-2005",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q11983604","Leif_Lund","Leif_Lund"
"NO_Birkeland_Louise-Margrethe_1904","LMB","Birkeland","Louise Margrethe","f","25aug1904","18sep1993",1,"1950-53","1950-53","1950-53",1,"KrF","Kristelig Folkeparti",TRUE,"MR","Møre og Romsdal","Q114200340","NA","NA"
"NO_Dolve_Liv-Margrete_1949","LMD","Dolve","Liv Margrete","f","10apr1949","20jun2005",1,"1997-2001","1997-2001","1997-2001",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Meyer_Line_1988","LME","Meyer","Line","f","17oct1988",NA,1,"2017-2021","2017-2021","2017-2021",1,"KrF","Kristelig Folkeparti",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Sandberg_Line-Miriam_1969","LMH","Sandberg","Line Miriam","f","04nov1969",NA,2,"2005-2009; 2009-2013","2005-2009","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"Tr","Troms","Q17107085","Line_Miriam_Haugan","Line_Miriam_Sandberg"
"NO_Michelsen_Lars-Henrik-P_1981","LMI","Michelsen","Lars-Henrik P.","m","23apr1981",NA,1,"2005-2009","2005-2009","2005-2009",1,"V","Venstre",TRUE,"Ho","Hordaland","Q6491386","Lars-Henrik_Paarup_Michelsen","Lars-Henrik_Paarup_Michelsen"
"NO_Paulsen_Lilly-Margrethe_1911","LML","Paulsen","Lilly Margrethe","f","04dec1911","06may2004",1,"1961-65","1961-65","1961-65",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Moland_Liv-Marit_1948","LMM","Moland","Liv Marit","f","15jan1948","23oct2008",2,"1997-2001; 2001-2005","1997-2001","2001-2005",1,"A","Arbeiderpartiet",TRUE,"AA","Aust-Agder","Q6654171","Liv_Marit_Moland","Liv_Marit_Moland"
"NO_Strand_Lisa_1940","LMMS","Strand","Lisa","f","13jul1940",NA,1,"1989-93","1989-93","1989-93",1,"H","Høyre",TRUE,"Op","Oppland",NA,NA,NA
"NO_Myraune_Lars_1944","LMY","Myraune","Lars","m","05aug1944",NA,1,"2009-2013","2009-2013","2009-2013",1,"H","Høyre",FALSE,"NT","Nord-Trøndelag","Q6491647","Lars_Myraune","Lars_Myraune"
"NO_Havstein_Leif-Normann_1929","LNH","Havstein","Leif Normann","m","18nov1929",NA,1,"1969-73","1969-73","1969-73",1,"A","Arbeiderpartiet",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Brekke_Lars-O_1893","LOB","Brekke","Lars O.","m","13aug1893","19jan1985",1,"1958-61","1958-61","1958-61",1,"B","Bondepartiet",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Braseth_Lorentz-Olai-Martinussen_1897","LOBR","Braseth","Lorentz Olai Martinussen","m","05jan1897","29dec1961",2,"1945-49; 1950-53","1945-49","1950-53",1,"A","Arbeiderpartiet",TRUE,"KiNo","Kjøpstedene i Nordland, Troms og Finnmark(Bodø, Hammerfest, Narvik, Tromsø, Vadsø, Vardø)","Q23042569","Lorentz_Braseth","NA"
"NO_Dale_Liv-Oda_1956","LOD","Dale","Liv Oda","f","06dec1956",NA,1,"1997-2001","1997-2001","1997-2001",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Hopland_Leif_1934","LOH","Hopland","Leif","m","22oct1934","11jul2021",1,"1973-77","1973-77","1973-77",1,"A","Arbeiderpartiet",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Heggen_Lovise_1893","LOHE","Heggen","Lovise","f","17mar1893","11feb1975",1,"1950-53","1950-53","1950-53",1,"A","Arbeiderpartiet",TRUE,"MR","Møre og Romsdal","Q14437204","Lovise_Heggen","NA"
"NO_Holm_Chr-L_1892","LOHO","Holm","Chr. L.","m","06may1892","30mar1981",5,"1945-49; 1950-53; 1954-57; 1958-61; 1961-65","1945-49","1961-65",1,"H","Høyre",TRUE,"Ho","Hordaland","Q5105604","Christian_L._Holm","Christian_L._Holm"
"NO_Kokkvoll_Lone-Sundt_1963","LOK","Kokkvoll","Lone Sundt","f","24may1963",NA,1,"2001-2005","2001-2005","2001-2005",1,"A","Arbeiderpartiet",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Knutsen_Lotte-Grepp_1973","LOKN","Knutsen","Lotte Grepp","f","10sep1973",NA,1,"2009-2013","2009-2013","2009-2013",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo","Q4994354","Lotte_Grepp_Knutsen","Lotte_Grepp_Knutsen"
"NO_Voldsund_Lovise-Nikoline_1999","LONVOL","Voldsund","Lovise Nikoline","f","25feb1999",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Olsen_Lina-Olava_1901","LOO","Olsen","Lina Olava","f","07nov1901","05dec1987",1,"1958-61","1958-61","1958-61",1,"A","Arbeiderpartiet",TRUE,"Op","Oppland",NA,NA,NA
"NO_Solholm_Lodve_1949","LOSO","Solholm","Lodve","m","14mar1949",NA,4,"1989-93; 1997-2001; 2001-2005; 2005-2009","1989-93","2005-2009",1,"FrP","Fremskrittspartiet",FALSE,"MR","Møre og Romsdal","Q6515133","Lodve_Solholm","Lodve_Solholm"
"NO_Nordbakken_Lars-Peder_1957","LPN","Nordbakken","Lars Peder","m","09nov1957",NA,1,"2009-2013","2009-2013","2009-2013",1,"V","Venstre",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Rise_Lars_1955","LR","Rise","Lars","m","18mar1955",NA,3,"1997-2001; 2001-2005; 2013-2017","1997-2001","2013-2017",1,"KrF","Kristelig Folkeparti",TRUE,"Te","Telemark","Q11983341","Lars_Rise","Lars_Rise"
"NO_Braastein_Lars-R_1904","LRBR","Bråstein","Lars R.","m","29mar1904","02jan1984",1,"1958-61","1958-61","1958-61",1,"B","Bondepartiet",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Reiertsen_Laila-_1960","LRE","Reiertsen","Laila ","f","19oct1960",NA,6,"2005-2009; 2009-2013; 2013-2017; 2017-2021; 2021-2025; 2025-2029","2005-2009","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland","Q6473886","Laila_Marie_Reiertsen","Laila_Reiertsen"
"NO_Oedegaard_Lars_1956","LRØ","Ødegård","Lars","m","11aug1956",NA,3,"1993-97; 1997-2001; 2001-2005","1993-97","2001-2005",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Sponheim_Lars_1957","LS","Sponheim","Lars","m","23may1957",NA,4,"1993-97; 1997-2001; 2001-2005; 2005-2009","1993-97","2005-2009",1,"V","Venstre",FALSE,"Ho","Hordaland","Q492635","Lars_Sponheim","Lars_Sponheim"
"NO_Edvardsen_Louis-Seberg_1970","LSE","Edvardsen","Louis Seberg","m","31dec1970",NA,1,"2013-2017","2013-2017","2013-2017",1,"FrP","Fremskrittspartiet",TRUE,"Tr","Troms",NA,NA,NA
"NO_Fausa_Liv-Saeboe_1949","LSF","Fausa","Liv Sæbø","f","03mar1949",NA,1,"2001-2005","2001-2005","2001-2005",1,"V","Venstre",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Skaaheim_Liv_1948","LSK","Skaaheim","Liv","f","03nov1948",NA,1,"2001-2005","2001-2005","2001-2005",1,"KrF","Kristelig Folkeparti",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Navarsete_Liv-Signe_1958","LSN","Navarsete","Liv Signe","f","23oct1958",NA,5,"2001-2005; 2005-2009; 2009-2013; 2013-2017; 2017-2021","2001-2005","2017-2021",1,"Sp","Senterpartiet",TRUE,"SF","Sogn og Fjordane","Q291655","Liv_Signe_Navarsete","Liv_Signe_Navarsete"
"NO_Sandven_Liv_1946","LSR","Sandven","Liv","f","18may1946",NA,1,"1997-2001","1997-2001","1997-2001",1,"KrF","Kristelig Folkeparti",TRUE,"ST","Sør-Trøndelag","Q6654169","Liv_Sandven","Liv_Sandven"
"NO_Stakkeland_Lilly-Toennevold_1955","LST","Stakkeland","Lilly Tønnevold","f","18may1955",NA,1,"2001-2005","2001-2005","2001-2005",1,"H","Høyre",TRUE,"AA","Aust-Agder",NA,NA,NA
"NO_Tjoennvaag_Laila_1949","LT","Tjønnvåg","Laila","f","16mar1949","04apr2025",1,"1997-2001","1997-2001","1997-2001",1,"FrP","Fremskrittspartiet",TRUE,"AA","Aust-Agder",NA,NA,NA
"NO_Moen_Linda-Tverraanes_1960","LTM","Moen","Linda Tverrånes","f","21dec1960",NA,2,"2001-2005; 2005-2009","2001-2005","2005-2009",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Solvi_Lill-Therese-Sandvik_1958","LTS","Solvi","Lill Therese Sandvik","f","23oct1958",NA,1,"2013-2017","2013-2017","2013-2017",1,"V","Venstre",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Botnen_Ludvig-Olai_1910","LUBO","Botnen","Ludvig Olai","m","27mar1910","29apr1987",4,"1950-53; 1954-57; 1961-65; 1965-69","1950-53","1965-69",1,"V","Venstre",TRUE,"SF","Sogn og Fjordane","Q6699116","Ludvig_Botnen","Ludvig_Olai_Botnen"
"NO_Ellefsroed_Ludvig_1894","LUEL","Ellefsrød","Ludvig","m","29sep1894","03jan1983",3,"1950-53; 1954-57; 1958-61","1950-53","1958-61",1,"H","Høyre",TRUE,"Ro","Rogaland","Q6699084","NA","Ludvig_Ellefsrød"
"NO_Falck_Lucie-Paus_1938","LUFA","Falck","Lucie Paus","f","08may1938",NA,1,"1989-93","1989-93","1989-93",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus","Q6696992","Lucie_Paus_Falck","Lucie_Paus_Falck"
"NO_Fossland_Lulla-Einrid_1917","LUFO","Fossland","Lulla Einrid","f","13aug1917","03dec2009",2,"1969-73; 1973-77","1969-73","1973-77",1,"A","Arbeiderpartiet",TRUE,"Ro","Rogaland","Q6702819","Lulla_Fossland","Lulla_Einrid_Fossland"
"NO_Oestreim_Ludvik_1884","LUOE","Østreim","Ludvik","m","13jul1884","19feb1955",1,"1950-53","1950-53","1950-53",1,"KrF","Kristelig Folkeparti",TRUE,"ST","Sør-Trøndelag",NA,NA,NA
"NO_Ludvigsen_Sonja-Aase_1928","LUS","Ludvigsen","Sonja Aase","f","07feb1928","12jul1974",5,"1958-61; 1961-65; 1965-69; 1969-73; 1973-77","1958-61","1973-77",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus","Q6513396","Sonja_Ludvigsen","Sonja_Ludvigsen"
"NO_Vennesland_Line-Skoeii_1965","LV","Vennesland","Line Skøii","f","21jan1965",NA,3,"1997-2001; 2005-2009; 2009-2013","1997-2001","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Vaagslid_Lene_1986","LVA","Vågslid","Lene","f","17mar1986",NA,5,"2009-2013; 2013-2017; 2017-2021; 2021-2025; 2025-2029","2009-2013","2025-2029",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark","Q6522398","Lene_Vågslid","Lene_Vågslid"
"NO_Vennesland_Line-Kysnes_1985","LVE","Vennesland","Line Kysnes","f","06feb1985",NA,2,"2009-2013; 2013-2017","2009-2013","2013-2017",1,"A","Arbeiderpartiet",TRUE,"AA","Aust-Agder","Q6553218","Line_Vennesland","Line_Vennesland"
"NO_Wiik_Lise-Solveig_1947","LW","Wiik","Lise Solveig","f","23mar1947",NA,4,"2001-2005; 2005-2009; 2013-2017; 2017-2021","2001-2005","2017-2021",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark","Q4571714","Lise_Wiik","Lise_Wiik"
"NO_Brinch_Lorentz-Wilhelm_1910","LWB","Brinch","Lorentz Wilhelm","m","09may1910","20may1953",1,"1945-49","1945-49","1945-49",1,"H","Høyre",TRUE,"Os","Oslo","Q6680498","Lorentz_Brinch","Lorentz_Brinch"
"NO_Eriksen_Leif_1948","LWE","Eriksen","Leif","m","04feb1948",NA,2,"2005-2009; 2009-2013","2005-2009","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Karlsen_Lise_1943","LWK","Karlsen","Lise","f","23jun1943",NA,1,"2005-2009","2005-2009","2005-2009",1,"KrF","Kristelig Folkeparti",TRUE,"Os","Oslo",NA,NA,NA
"NO_Meloey_Lydolf-Lind_1908","LYME","Meløy","Lydolf Lind","m","11apr1908","25may1999",1,"1958-61","1958-61","1958-61",1,"V","Venstre",TRUE,"Fi","Finnmark","Q14950978","Lydolf_Lind_Meløy","Lydolf_Lind_Meløy"
"NO_Nilssen_Lyder-Johan_1922","LYNI","Nilssen","Lyder Johan","m","23jul1922","25aug2011",1,"1977-81","1977-81","1977-81",1,"A","Arbeiderpartiet",TRUE,"Tr","Troms","Q61761719","Lyder_Nilssen","NA"
"NO_Arnstad_Marit_1962","MAA","Arnstad","Marit","f","04may1962",NA,6,"1993-97; 1997-2001; 2001-2005; 2013-2017; 2017-2021; 2021-2025","1993-97","2021-2025",1,"Sp","Senterpartiet",TRUE,"NT","Nord-Trøndelag","Q1770676","Marit_Arnstad","Marit_Arnstad"
"NO_Aasen_Marianne_1967","MAAA","Aasen","Marianne","f","21feb1967",NA,3,"2005-2009; 2009-2013; 2013-2017","2005-2009","2013-2017",1,"A","Arbeiderpartiet",FALSE,"Ak","Akershus","Q156550","Marianne_Aasen","Marianne_Aasen"
"NO_Andersen_Martin_1879","MAAD","Andersen","Martin","m","22mar1879","15aug1964",1,"1945-49","1945-49","1945-49",1,"NKP","Norges Kommunistiske Parti",TRUE,"KiTA","Kjøpstedene i Telemark og Aust - Agder fylker(Arendal, Brevik, Grimstad, Kragerø, Notodden, Porsgrunn, Risør, Skien)",NA,NA,NA
"NO_Hussein_Marian_1986","MAAH","Hussein","Marian","f","24jul1986",NA,3,"2017-2021; 2021-2025; 2025-2029","2017-2021","2025-2029",1,"SV","Sosialistisk Venstreparti",TRUE,"Os","Oslo","Q108750264","Marian_Hussein","Marian_Abdi_Hussein"
"NO_Almendingen_Marit_1964","MAAL","Almendingen","Marit","f","11oct1964",NA,1,"1989-93","1989-93","1989-93",1,"SV","Sosialistisk Venstreparti",TRUE,"No","Nordland",NA,NA,NA
