sep=,
"pers_id","id_us_bioguide","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","twitter_screen_name","twitter_id"
"US_Williams_Morgan_1831","W000530","Williams","Morgan","m","17sep1831",NA,NA,"Q6911580","Morgan B. Williams",NA,NA
"US_Wilson_Francis_1844","W000579","Wilson","Francis","m","11feb1844",NA,NA,"Q404754","Francis H. Wilson",NA,NA
"US_Wright_Ashley_1841","W000754","Wright","Ashley","m","25may1841",NA,NA,"Q725743","Ashley B. Wright",NA,NA
"US_Yost_Jacob_1853","Y000025","Yost","Jacob","m","01apr1853",NA,NA,"Q1677675","Jacob Yost (Virginia congressman)",NA,NA
"US_Simon_Joseph_1851","S000422","Simon","Joseph","m","07feb1851",NA,NA,"Q1246133","Joseph Simon (politician)",NA,NA
"US_Sullivan_William_1857","S001062","Sullivan","William","m","18dec1857",NA,NA,"Q2580850","William V. Sullivan",NA,NA
"US_Aldrich_William_1853","A000087","Aldrich","William","m","11mar1853",NA,NA,"Q2578697","William F. Aldrich",NA,NA
"US_Allen_John_1846","A000134","Allen","John","m","08jul1846",NA,NA,"Q1701104","John Mills Allen",NA,NA
"US_Allen_William_1847","A000153","Allen","William","m","28jan1847",NA,NA,"Q928373","William V. Allen",NA,NA
"US_Atwater_John_1840","A000334","Atwater","John","m","27dec1840",NA,NA,"Q1118694","John W. Atwater",NA,NA
"US_Bailey_Willis_1854","B000051","Bailey","Willis","m","12oct1854",NA,NA,"Q1494951","Willis J. Bailey",NA,NA
"US_Baird_Samuel_1861","B000055","Baird","Samuel","m","05may1861",NA,NA,"Q2218882","Samuel T. Baird",NA,NA
"US_Baker_William_1840","B000076","Baker","William","m","22jul1840",NA,NA,"Q759228","William Benjamin Baker",NA,NA
"US_Barber_Laird_1848","B000123","Barber","Laird","m","25oct1848",NA,NA,"Q6474075","Laird Howard Barber",NA,NA
"US_Barham_John_1843","B000140","Barham","John","m","17jul1843",NA,NA,"Q1699126","John All Barham",NA,NA
"US_Bate_William_1826","B000227","Bate","William","m","07oct1826",NA,NA,"Q276604","William B. Bate",NA,NA
"US_Berry_Albert_1836","B000414","Berry","Albert","m","13may1836",NA,NA,"Q700005","Albert S. Berry",NA,NA
"US_Bland_Richard_1835","B000544","Bland","Richard","m","19aug1835",NA,NA,"Q531828","Richard P. Bland",NA,NA
"US_Bradley_Thomas_1870","B000746","Bradley","Thomas","m","02jan1870",NA,NA,"Q1590771","Thomas J. Bradley",NA,NA
"US_Brenner_John_1832","B000801","Brenner","John","m","02feb1832",NA,NA,"Q6244771","John Lewis Brenner",NA,NA
"US_Brewer_Willis_1844","B000812","Brewer","Willis","m","15mar1844",NA,NA,"Q2581532","Willis Brewer",NA,NA
"US_Brown_Seth_1841","B000943","Brown","Seth","m","04jan1841",NA,NA,"Q7456626","Seth W. Brown",NA,NA
"US_Campbell_Albert_1857","C000074","Campbell","Albert","m","12dec1857",NA,NA,"Q1723385","Albert J. Campbell",NA,NA
"US_Catchings_Thomas_1847","C000247","Catchings","Thomas","m","11jan1847",NA,NA,"Q2422865","Thomas C. Catchings",NA,NA
"US_Chanler_William_1867","C000303","Chanler","William","m","11jun1867",NA,NA,"Q13219089","William A. Chanler",NA,NA
"US_Chickering_Charles_1843","C000351","Chickering","Charles","m","26nov1843",NA,NA,"Q5074816","Charles A. Chickering",NA,NA
"US_Clarke_Frank_1850","C000460","Clarke","Frank","m","10sep1850",NA,NA,"Q1443289","Frank G. Clarke",NA,NA
"US_Clayton_Bertram_1862","C000492","Clayton","Bertram","m","19oct1862",NA,NA,"Q828504","Bertram T. Clayton",NA,NA
"US_Cochrane_Aaron_1858","C000568","Cochrane","Aaron","m","14mar1858",NA,NA,"Q4662500","Aaron Van Schaick Cochrane",NA,NA
"US_Cockrell_Francis_1834","C000576","Cockrell","Francis","m","01oct1834",NA,NA,"Q1259413","Francis Cockrell",NA,NA
"US_Cox_Nicholas_1837","C000838","Cox","Nicholas","m","06jan1837",NA,NA,"Q1984951","Nicholas N. Cox",NA,NA
"US_Cusack_Thomas_1858","C001015","Cusack","Thomas","m","05oct1858",NA,NA,"Q7788766","Thomas Cusack (politician)",NA,NA
"US_Daly_William_1851","D000015","Daly","William","m","04jun1851",NA,NA,"Q591782","William D. Daly",NA,NA
"US_Danford_Lorenzo_1829","D000028","Danford","Lorenzo","m","18oct1829",NA,NA,"Q6680691","Lorenzo Danford",NA,NA
"US_Davenport_Samuel_1834","D000077","Davenport","Samuel","m","15jan1834",NA,NA,"Q7410786","Samuel A. Davenport",NA,NA
"US_Davenport_Stanley_1861","D000078","Davenport","Stanley","m","21jul1861",NA,NA,"Q7600056","Stanley W. Davenport",NA,NA
"US_Davis_Cushman_1838","D000095","Davis","Cushman","m","16jun1838",NA,NA,"Q328669","Cushman K. Davis",NA,NA
"US_deVries_Marion_1865","D000277","deVries","Marion","m","15aug1865",NA,NA,"Q1899144","Marion De Vries",NA,NA
"US_Dingley_Nelson_1832","D000356","Dingley","Nelson","m","15feb1832",NA,NA,"Q370284","Nelson Dingley Jr.",NA,NA
"US_Driggs_Edmund_1865","D000497","Driggs","Edmund","m","02may1865",NA,NA,"Q404626","Edmund H. Driggs",NA,NA
"US_Epes_Sydney_1865","E000196","Epes","Sydney","m","20aug1865",NA,NA,"Q2373732","Sydney Parham Epes",NA,NA
"US_Ermentrout_Daniel_1837","E000205","Ermentrout","Daniel","m","24jan1837",NA,NA,"Q5217081","Daniel Ermentrout",NA,NA
"US_Faris_George_1854","F000016","Faris","George","m","09jun1854",NA,NA,"Q1508437","George W. Faris",NA,NA
"US_Fitzpatrick_Thomas_1850","F000177","Fitzpatrick","Thomas","m","20sep1850",NA,NA,"Q2428309","Thomas Y. Fitzpatrick",NA,NA
"US_Foster_Addison_1837","F000298","Foster","Addison","m","28jan1837",NA,NA,"Q353127","Addison G. Foster",NA,NA
"US_Freer_Romeo_1846","F000367","Freer","Romeo","m","09nov1846",NA,NA,"Q2165095","Romeo H. Freer",NA,NA
"US_Gaston_Athelston_1838","G000095","Gaston","Athelston","m","24apr1838",NA,NA,"Q4813348","Athelston Gaston",NA,NA
"US_Gayle_June_1865","G000107","Gayle","June","m","22feb1865",NA,NA,"Q1713270","June Ward Gayle",NA,NA
"US_Glynn_Martin_1871","G000247","Glynn","Martin","m","27sep1871",NA,NA,"Q358455","Martin H. Glynn",NA,NA
"US_Greene_William_1849","G000429","Greene","William","m","03oct1849",NA,NA,"Q2579683","William Laury Greene",NA,NA
"US_Grout_William_1836","G000501","Grout","William","m","24may1836",NA,NA,"Q2580896","William W. Grout",NA,NA
"US_Hanna_Marcus_1837","H000163","Hanna","Marcus","m","24sep1837",NA,NA,"Q509441","Mark Hanna",NA,NA
"US_Harmer_Alfred_1825","H000215","Harmer","Alfred","m","08aug1825",NA,NA,"Q4722407","Alfred C. Harmer",NA,NA
"US_Hawley_Joseph_1826","H000377","Hawley","Joseph","m","31oct1826",NA,NA,"Q240188","Joseph R. Hawley",NA,NA
"US_Hawley_Robert_1849","H000378","Hawley","Robert","m","25oct1849",NA,NA,"Q2156399","Robert B. Hawley",NA,NA
"US_Hayward_Monroe_1840","H000409","Hayward","Monroe","m","22dec1840",NA,NA,"Q1945207","Monroe Hayward",NA,NA
"US_Henry_Patrick_1843","H000512","Henry","Patrick","m","12feb1843",NA,NA,"Q2057662","Patrick Henry (U.S. congressman)",NA,NA
"US_Hoffecker_John_1827","H000680","Hoffecker","John","m","12sep1827",NA,NA,"Q1443658","John H. Hoffecker",NA,NA
"US_Hoffecker_Walter_1854","H000681","Hoffecker","Walter","m","20sep1854",NA,NA,"Q2545679","Walter O. Hoffecker",NA,NA
"US_Hooker_Warren_1856","H000760","Hooker","Warren","m","24nov1856",NA,NA,"Q7970038","Warren B. Hooker",NA,NA
"US_Johnston_David_1845","J000186","Johnston","David","m","10apr1845",NA,NA,"Q579602","David Emmons Johnston",NA,NA
"US_Kerr_Josiah_1861","K000142","Kerr","Josiah","m","10jan1861",NA,NA,"Q423186","Josiah Kerr",NA,NA
"US_Kerr_Winfield_1852","K000145","Kerr","Winfield","m","23jun1852",NA,NA,"Q8025014","Winfield S. Kerr",NA,NA
"US_Lane_Joseph_1858","L000063","Lane","Joseph","m","06may1858",NA,NA,"Q186217","Joseph R. Lane",NA,NA
"US_Lentz_John_1856","L000244","Lentz","John","m","27jan1856",NA,NA,"Q6241128","John J. Lentz",NA,NA
"US_Linney_Romulus_1841","L000339","Linney","Romulus","m","26dec1841",NA,NA,"Q2165350","Romulus Z. Linney",NA,NA
"US_Lybrand_Archibald_1840","L000523","Lybrand","Archibald","m","23may1840",NA,NA,"Q4786408","Archibald Lybrand",NA,NA
"US_May_Mitchell_1870","M000276","May","Mitchell","m","10jul1870",NA,NA,"Q1033235","Mitchell May",NA,NA
"US_McAleer_William_1838","M000294","McAleer","William","m","06jan1838",NA,NA,"Q8015297","William McAleer",NA,NA
"US_McComas_Louis_1846","M000351","McComas","Louis","m","28oct1846",NA,NA,"Q433457","Louis E. McComas",NA,NA
"US_McDowell_John_1853","M000421","McDowell","John","m","25sep1853",NA,NA,"Q12061544","John A. McDowell",NA,NA
"US_McPherson_Smith_1848","M000594","McPherson","Smith","m","14feb1848",NA,NA,"Q2295365","Smith McPherson",NA,NA
"US_Meekison_David_1849","M000630","Meekison","David","m","14nov1849",NA,NA,"Q5237482","David Meekison",NA,NA
"US_Mesick_William_1856","M000666","Mesick","William","m","26aug1856",NA,NA,"Q1528311","William S. Mesick",NA,NA
"US_Noonan_Edward_1861","N000130","Noonan","Edward","m","23oct1861",NA,NA,"Q5345595","Edward Thomas Noonan",NA,NA
"US_Norton_James_1843oct","N000149","Norton","James","m","08oct1843",NA,NA,"Q1680906","James Norton (South Carolina politician)",NA,NA
"US_OGrady_James_1863","O000051","OGrady","James","m","31mar1863",NA,NA,"Q6138413","James M. E. O'Grady",NA,NA
"US_Packer_Horace_1851","P000007","Packer","Horace","m","11oct1851",NA,NA,"Q5901539","Horace B. Packer",NA,NA
"US_Pearce_Charles_1842","P000582","Pearce","Charles","m","29may1842",NA,NA,"Q1064258","Charles E. Pearce",NA,NA
"US_Pearson_Richmond_1852","P000169","Pearson","Richmond","m","26jan1852",NA,NA,"Q2151216","Richmond Pearson",NA,NA
"US_Perea_Pedro_1852","P000225","Perea","Pedro","m","22apr1852",NA,NA,"Q1727668","Pedro Perea",NA,NA
"US_Phillips_Fremont_1856","P000307","Phillips","Fremont","m","16mar1856",NA,NA,"Q1455206","Fremont O. Phillips",NA,NA
"US_Powers_Horace_1835","P000490","Powers","Horace","m","29may1835",NA,NA,"Q1452059","H. Henry Powers",NA,NA
"US_Pugh_Samuel_1850","P000564","Pugh","Samuel","m","28jan1850",NA,NA,"Q2218458","Samuel J. Pugh",NA,NA
"US_Quarles_Joseph_1843","Q000003","Quarles","Joseph","m","16dec1843",NA,NA,"Q1708118","Joseph V. Quarles",NA,NA
"US_Quarles_Julian_1848","Q000004","Quarles","Julian","m","25sep1848",NA,NA,"Q1471558","Julian M. Quarles",NA,NA
"US_Reed_Thomas_1839","R000128","Reed","Thomas","m","18oct1839",NA,NA,"Q2094078","Thomas Brackett Reed",NA,NA
"US_Ridgely_Edwin_1844","R000244","Ridgely","Edwin","m","09may1844",NA,NA,"Q1294902","Edwin R. Ridgely",NA,NA
"US_Robbins_Gaston_1858","R000299","Robbins","Gaston","m","26sep1858",NA,NA,"Q1448986","Gaston A. Robbins",NA,NA
"US_Ross_Jonathan_1826","R000450","Ross","Jonathan","m","30apr1826",NA,NA,"Q1703291","Jonathan Ross (politician)",NA,NA
"US_Ryan_James_1858","R000557","Ryan","James","m","16oct1858",NA,NA,"Q13219802","James W. Ryan",NA,NA
"US_Settle_Evan_1848","S000252","Settle","Evan","m","01dec1848",NA,NA,"Q1379644","Evan E. Settle",NA,NA
"US_Sprague_Charles_1857","S000742","Sprague","Charles","m","10jun1857",NA,NA,"Q1064326","Charles F. Sprague",NA,NA
"US_Stallings_Jesse_1856","S000784","Stallings","Jesse","m","04apr1856",NA,NA,"Q567812","Jesse F. Stallings",NA,NA
"US_Stewart_Alexander_1829","S000898","Stewart","Alexander","m","12sep1829",NA,NA,"Q2643104","Alexander Stewart (American politician)",NA,NA
"US_Stewart_William_1827","S000922","Stewart","William","m","09aug1827",NA,NA,"Q360401","William M. Stewart",NA,NA
"US_Sutherland_Roderick_1862","S001085","Sutherland","Roderick","m","27apr1862",NA,NA,"Q1377727","Roderick D. Sutherland",NA,NA
"US_Terry_William_1850","T000137","Terry","William","m","27sep1850",NA,NA,"Q788199","William L. Terry",NA,NA
"US_Thropp_Joseph_1847","T000248","Thropp","Joseph","m","04oct1847",NA,NA,"Q6282838","Joseph E. Thropp",NA,NA
"US_Turner_Oscar_1867","T000426","Turner","Oscar","m","19oct1867",NA,NA,"Q2033005","Oscar Turner (1867–1902)",NA,NA
"US_Underhill_John_1848","U000008","Underhill","John","m","19feb1848",NA,NA,"Q3539405","John Q. Underhill",NA,NA
"US_Waters_Russell_1843","W000188","Waters","Russell","m","06jun1843",NA,NA,"Q2176930","Russell J. Waters",NA,NA
"US_Weaver_Walter_1851","W000229","Weaver","Walter","m","01apr1851",NA,NA,"Q12252629","Walter L. Weaver",NA,NA
"US_Weymouth_George_1850","W000316","Weymouth","George","m","25aug1850",NA,NA,"Q1508480","George W. Weymouth",NA,NA
"US_Wheeler_Joseph_1836","W000338","Wheeler","Joseph","m","10sep1836",NA,NA,"Q1708240","Joseph Wheeler",NA,NA
"US_White_George_1852","W000372","White","George","m","18dec1852",NA,NA,"Q1351057","George Henry White",NA,NA
"US_Wilson_Edgar_1861","W000573","Wilson","Edgar","m","25feb1861",NA,NA,"Q1284215","Edgar Wilson",NA,NA
"US_Wilson_Stanyarne_1860","W000612","Wilson","Stanyarne","m","10jan1860",NA,NA,"Q1337534","Stanyarne Wilson",NA,NA
"US_Wise_Richard_1843","W000653","Wise","Richard","m","02sep1843",NA,NA,"Q1691166","Richard Alsop Wise",NA,NA
"US_Young_William_1860","Y000056","Young","William","m","17may1860",NA,NA,"Q2577806","William Albin Young",NA,NA
"US_Ziegler_Edward_1844","Z000006","Ziegler","Edward","m","03mar1844",NA,NA,"Q5342525","Edward D. Ziegler",NA,NA
"US_Bard_Thomas_1841","B000138","Bard","Thomas","m","08dec1841",NA,NA,"Q279900","Thomas R. Bard",NA,NA
"US_Allen_Henry_1854","A000125","Allen","Henry","m","24jun1854",NA,NA,"Q1606677","Henry D. Allen",NA,NA
"US_Aplin_Henry_1841","A000265","Aplin","Henry","m","15apr1841",NA,NA,"Q1452466","Henry H. Aplin",NA,NA
"US_Barney_Samuel_1846","B000163","Barney","Samuel","m","31jan1846",NA,NA,"Q1729435","Samuel S. Barney",NA,NA
"US_Bell_John_1851","B000341","Bell","John","m","11dec1851",NA,NA,"Q1699521","John Calhoun Bell",NA,NA
"US_Bellamy_John_1854","B000349","Bellamy","John","m","24mar1854",NA,NA,"Q1699820","John D. Bellamy",NA,NA
"US_Belmont_Oliver_1858","B000352","Belmont","Oliver","m","12nov1858",NA,NA,"Q2020073","Oliver Belmont",NA,NA
"US_Berry_James_1841","B000418","Berry","James","m","15may1841",NA,NA,"Q888624","James H. Berry",NA,NA
"US_Billmeyer_Alexander_1841","B000465","Billmeyer","Alexander","m","07jan1841",NA,NA,"Q4718363","Alexander Billmeyer",NA,NA
"US_Blackburn_Joseph_1838","B000508","Blackburn","Joseph","m","01oct1838",NA,NA,"Q881633","J. C. S. Blackburn",NA,NA
"US_Boutelle_Charles_1839","B000673","Boutelle","Charles","m","09feb1839",NA,NA,"Q1063458","Charles A. Boutelle",NA,NA
"US_Bristow_Henry_1840","B000843","Bristow","Henry","m","05jun1840",NA,NA,"Q404161","Henry Bristow",NA,NA
"US_Bromwell_Jacob_1848","B000866","Bromwell","Jacob","m","11may1848",NA,NA,"Q194541","Jacob H. Bromwell",NA,NA
"US_Brosius_Marriott_1843","B000892","Brosius","Marriott","m","07mar1843",NA,NA,"Q6772983","Marriott Brosius",NA,NA
"US_Bull_Melville_1854","B001048","Bull","Melville","m","29sep1854",NA,NA,"Q1919762","Melville Bull",NA,NA
"US_Burke_Robert_1847","B001097","Burke","Robert","m","01aug1847",NA,NA,"Q641177","Robert E. Burke",NA,NA
"US_Burton_Joseph_1852","B001154","Burton","Joseph","m","16nov1852",NA,NA,"Q5590677","Joseph R. Burton",NA,NA
"US_Carmack_Edward_1858","C000157","Carmack","Edward","m","05nov1858",NA,NA,"Q1293975","Edward W. Carmack",NA,NA
"US_Clark_William_1839","C000454","Clark","William","m","08jan1839",NA,NA,"Q2631638","William A. Clark",NA,NA
"US_Conry_Joseph_1868","C000706","Conry","Joseph","m","12sep1868",NA,NA,"Q1706386","Joseph A. Conry",NA,NA
"US_Coombs_Frank_1853","C000741","Coombs","Frank","m","27dec1853",NA,NA,"Q1443101","Frank Coombs (politician)",NA,NA
"US_Cooney_James_1848","C000744","Cooney","James","m","28jul1848",NA,NA,"Q1680193","James Cooney (Missouri politician)",NA,NA
"US_Corliss_John_1851","C000779","Corliss","John","m","07jun1851",NA,NA,"Q1699346","John Blaisdell Corliss",NA,NA
"US_Creamer_Thomas_1843","C000899","Creamer","Thomas","m","26may1843",NA,NA,"Q1192942","Thomas J. Creamer",NA,NA
"US_Crump_Rousseau_1843","C000957","Crump","Rousseau","m","20may1843",NA,NA,"Q2169315","Rousseau O. Crump",NA,NA
"US_Cummings_Amos_1841","C000983","Cummings","Amos","m","15may1841",NA,NA,"Q1032977","Amos J. Cummings",NA,NA
"US_Dahle_Herman_1855","D000005","Dahle","Herman","m","30mar1855",NA,NA,"Q1610232","Herman Dahle",NA,NA
"US_deGraffenreid_Reese_1859","D000194","deGraffenreid","Reese","m","07may1859",NA,NA,"Q732497","Reese C. De Graffenreid",NA,NA
"US_Dietrich_Charles_1853","D000341","Dietrich","Charles","m","26nov1853",NA,NA,"Q881216","Charles H. Dietrich",NA,NA
"US_Dubois_Fred_1851","D000509","Dubois","Fred","m","29may1851",NA,NA,"Q1452264","Fred Dubois",NA,NA
"US_Eddy_Frank_1856","E000038","Eddy","Frank","m","01apr1856",NA,NA,"Q1443191","Frank Eddy",NA,NA
"US_Edwards_Caldwell_1841","E000061","Edwards","Caldwell","m","08jan1841",NA,NA,"Q1026508","Caldwell Edwards",NA,NA
"US_Elliott_William_1838","E000129","Elliott","William","m","03sep1838",NA,NA,"Q1687359","William Elliott (American politician)",NA,NA
"US_Emerson_Louis_1857","E000173","Emerson","Louis","m","25jul1857",NA,NA,"Q6688346","Louis W. Emerson",NA,NA
"US_Feely_John_1875","F000058","Feely","John","m","01aug1875",NA,NA,"Q4264958","John J. Feely",NA,NA
"US_Flanagan_De_1870","F000185","Flanagan","De","m","28dec1870",NA,NA,"Q1180513","De Witt C. Flanagan",NA,NA
"US_Fleming_William_1856","F000198","Fleming","William","m","18oct1856",NA,NA,"Q1418423","William H. Fleming",NA,NA
"US_Flynn_Dennis_1861","F000226","Flynn","Dennis","m","13feb1861",NA,NA,"Q1189559","Dennis Thomas Flynn",NA,NA
"US_Fox_Andrew_1849","F000330","Fox","Andrew","m","26apr1849",NA,NA,"Q504606","Andrew F. Fox",NA,NA
"US_Gibson_Paris_1830","G000164","Gibson","Paris","m","01jul1830",NA,NA,"Q785589","Paris Gibson",NA,NA
"US_Glenn_Thomas_1847","G000239","Glenn","Thomas","m","02feb1847",NA,NA,"Q2425656","Thomas L. Glenn",NA,NA
"US_Gordon_Robert_1855","G000314","Gordon","Robert","m","06aug1855",NA,NA,"Q7341711","Robert B. Gordon",NA,NA
"US_Green_Henry_1857","G000411","Green","Henry","m","03may1857",NA,NA,"Q5720337","Henry D. Green",NA,NA
"US_Grow_Galusha_1823","G000507","Grow","Galusha","m","31aug1823",NA,NA,"Q1492758","Galusha A. Grow",NA,NA
"US_Hall_James_1844","H000054","Hall","James","m","30sep1844",NA,NA,"Q6137442","James Knox Polk Hall",NA,NA
"US_Hanbury_Harry_1863","H000143","Hanbury","Harry","m","01jan1863",NA,NA,"Q655518","Harry A. Hanbury",NA,NA
"US_Heatwole_Joel_1856","H000434","Heatwole","Joel","m","22aug1856",NA,NA,"Q1580751","Joel Heatwole",NA,NA
"US_Henderson_David_1840","H000478","Henderson","David","m","14mar1840",NA,NA,"Q461389","David B. Henderson",NA,NA
"US_Henry_Patrick_1861","H000513","Henry","Patrick","m","15feb1861",NA,NA,"Q2056487","Pat Henry (politician)",NA,NA
"US_Hoar_George_1826","H000654","Hoar","George","m","29aug1826",NA,NA,"Q5539510","George F. Hoar",NA,NA
"US_Hooker_Charles_9999","H000758","Hooker","Charles","m",NA,NA,NA,"Q1064208","Charles E. Hooker",NA,NA
"US_Irwin_Harvey_1844","I000041","Irwin","Harvey","m","10dec1844",NA,NA,"Q1416064","Harvey Samuel Irwin",NA,NA
"US_Jack_Summers_1852","J000001","Jack","Summers","m","18jul1852",NA,NA,"Q7637646","Summers M. Jack",NA,NA
"US_Jackson_Alfred_1860","J000003","Jackson","Alfred","m","14jul1860",NA,NA,"Q1719147","Alfred Metcalf Jackson",NA,NA
"US_Jett_Thomas_1862","J000102","Jett","Thomas","m","01may1862",NA,NA,"Q7792051","Thomas M. Jett",NA,NA
"US_Joy_Charles_1849","J000274","Joy","Charles","m","11dec1849",NA,NA,"Q1064442","Charles F. Joy",NA,NA
"US_Kearns_Thomas_1862","K000034","Kearns","Thomas","m","11apr1862",NA,NA,"Q382696","Thomas Kearns",NA,NA
"US_Kern_Frederick_1864","K000131","Kern","Frederick","m","02sep1864",NA,NA,"Q5495563","Fred J. Kern",NA,NA
"US_Kleberg_Rudolph_1847","K000258","Kleberg","Rudolph","m","26jun1847",NA,NA,"Q2174444","Rudolph Kleberg",NA,NA
"US_Knox_William_1843","K000299","Knox","William","m","10sep1843",NA,NA,"Q1435996","William S. Knox",NA,NA
"US_Lanham_Samuel_1846","L000078","Lanham","Samuel","m","04jul1846",NA,NA,"Q776847","S. W. T. Lanham",NA,NA
"US_Lessler_Montague_1869","L000253","Lessler","Montague","m","01jan1869",NA,NA,"Q1203876","Montague Lessler",NA,NA
"US_Lewis_Robert_1864","L000292","Lewis","Robert","m","30dec1864",NA,NA,"Q7346019","Robert Jacob Lewis",NA,NA
"US_Loud_Eugene_1847","L000448","Loud","Eugene","m","12mar1847",NA,NA,"Q1310298","Eugene F. Loud",NA,NA
"US_McCulloch_Philip_1851","M000391","McCulloch","Philip","m","23jun1851",NA,NA,"Q1451039","Philip D. McCulloch Jr.",NA,NA
"US_McMillan_James_1838","M000567","McMillan","James","m","12may1838",NA,NA,"Q1680803","James McMillan (politician)",NA,NA
"US_McRae_Thomas_1851","M000597","McRae","Thomas","m","21dec1851",NA,NA,"Q928285","Thomas C. McRae",NA,NA
"US_Mercer_David_1857","M000643","Mercer","David","m","09jul1857",NA,NA,"Q1174718","David Henry Mercer",NA,NA
"US_Mickey_J_1856","M000694","Mickey","J","m","05jan1856",NA,NA,"Q6106996","J. Ross Mickey",NA,NA
"US_Millard_Joseph_1836","M000710","Millard","Joseph","m","20apr1836",NA,NA,"Q1707256","Joseph Millard",NA,NA
"US_Mitchell_John_1835","M000818","Mitchell","John","m","22jun1835",NA,NA,"Q5989211","John H. Mitchell",NA,NA
"US_Moody_James_1858","M000880","Moody","James","m","12feb1858",NA,NA,"Q514413","James M. Moody",NA,NA
